[00:00.000 --> 00:11.000]  292 days left until the 2020 election this November.
[1:26:24.000 --> 1:26:31.000]  It talks about internment camps and reeducation camps, the Soviet term. Leaked U.S. Army Document Outlines plan for reeducation camps in America.
[1:26:31.000 --> 1:26:47.000]  Here's the Soros, Alexander Soros plan, funding action groups trying to get African Americans to riot led by white college professors and others dressed in black in disguises to then trigger a race war to blame the Republican Party and try to break the country up.
[1:26:47.000 --> 1:26:54.000]  They're in the same thing now to Trump. So all I'm saying is they're trying it, they're doing it, and we're going to be there exposing it.
[1:26:54.000 --> 1:27:02.000]  Do you have any views on what we as citizens can do to stop this, Brady? Because I'm not just going to sit here and count and wait on Trump.
[1:27:02.000 --> 1:27:10.000]  We got Trump elected. Info wars in this audience got around the media. And so I'm going to be in D.C., I'm going to be in Virginia, I'm going to be in their face.
[1:27:10.000 --> 1:27:17.000]  I think everybody should go to Democrat events that are live on TV, legally shout them down with their plans for martial law, their plans for gun confiscation.
[1:27:17.000 --> 1:27:26.000]  I think we should, in information war, get very aggressive to stop physical war, to stop their plan for martial law.
[1:27:26.000 --> 1:27:36.000]  We've got to get very aggressive with our mouths and with our keyboards and with our feet, going to the Capitol and going to their offices and letting these sacks of garbage know.
[1:27:36.000 --> 1:27:47.000]  Well, that's the thing, Alex. This whole state of emergency plan, the whole reason they're enacting that is to try to provoke some sort of reaction.
[1:27:47.000 --> 1:27:53.000]  Because you know, at the end of the day, they're going to try to use our rallies and, you know, our actions against us.
[1:27:53.000 --> 1:28:00.000]  They're going to try to provoke something where they can make it a big headline and use it to just push more and more and more of this BS.
[1:28:00.000 --> 1:28:08.000]  And that's why everyone going has to have cameras, go pros and phones going. And it's just a service to sit there at 100 yards away and just videotape the crowd.
[1:28:08.000 --> 1:28:14.000]  And to videotape the vehicles coming in and everything so that the globalists know we're watching your asses.
[1:28:14.000 --> 1:28:22.000]  Just like last time when they created the crisis, they're suing me because I dared question it. They want to tell you, we're going to attack you, give you question these events.
[1:28:22.000 --> 1:28:28.000]  You're just supposed to let us have the narrative and put out what we want. Well, guess what? No, we're not going to do it.
[1:28:28.000 --> 1:28:36.000]  And Info Wars will be there in defiance of your tyranny. Thanks to the good graces of this audience of activists supporting us.
[1:28:36.000 --> 1:28:44.000]  So infowarstore.com brought to you by you, Info Wars, and the Rest Racial Republic brought to you by you.
[1:28:44.000 --> 1:28:47.000]  You are the Info War. God bless you, Gary.
[1:28:47.000 --> 1:28:53.000]  More calls, Minuteman, Mark, Dale, Michael, your calls on the other side. Stay with us.
[1:28:53.000 --> 1:29:03.000]  Hi, I'm Dan Pilla. I started fighting the IRS over 40 years ago when they tried to seize my mother's house. I sued the IRS in one.
[1:29:03.000 --> 1:29:11.000]  I beat the IRS then and I've been beating them ever since. I wrote the book on tax debt settlement and I've helped thousands of people deal with tax problems they thought might never be solved.
[1:29:11.000 --> 1:29:18.000]  I can help you too. If you owe taxes you can't pay, don't wait another day. There's no such thing as a hopeless tax case.
[1:29:18.000 --> 1:29:25.000]  Call 800-34-no-tax or go to my website, danpilla.com, that's danpilla.com, danpilla.com.
[1:29:48.000 --> 1:30:04.000]  Infowarstore.com, we have a new product and we got several thousand of these in and they're going to sell out in a few days at the rate we're selling them.
[1:30:04.000 --> 1:30:17.000]  I want to thank the listeners for getting it, but this really is a game-changing toothpaste and it doesn't compete with Super Blue that's 4-5 of colloidal silver and iodine and fluoride-free, the adult or the children's.
[1:30:17.000 --> 1:30:22.000]  These are both excellent toothpaste, concentrates that don't have fillers, people love it.
[1:30:22.000 --> 1:30:31.000]  This is a whitening toothpaste that also has the above-sea coral calcium that also cleans but also re-mineralizes the teeth.
[1:30:31.000 --> 1:30:39.000]  Then it has the patented silver salt, silver in it to knock out the bacteria that causes genzavirus. This is all proven, you can make claims with this.
[1:30:39.000 --> 1:30:50.000]  But I have to tell you, no one has a toothpaste this good for knocking out the bacteria, the viruses, and cleaning the teeth in a healthy way that doesn't strip away the enamel.
[1:30:50.000 --> 1:30:57.000]  So we're really proud of it, it funds the operation. Infowarstore.com, that's why we're still on air thanks to you.
[1:30:57.000 --> 1:31:04.000]  You want to break some globalist ribs, you want to crush some skulls politically, you want to drive ice picks through their eyeballs spiritually.
[1:31:04.000 --> 1:31:13.000]  There's nowhere you can spend money, there's nowhere you can place your bet in a fight where it's going to have more power per dollar.
[1:31:13.000 --> 1:31:24.000]  Your bang for your buck, fear, gets you great products at great prices that literally fund the system where the spirit of resistance lives to drive it home to the enemy.
[1:31:24.000 --> 1:31:35.000]  And so it's very simple, if you don't want to be slaves and you want to see the fight taken to the enemy, which God wants to see, we have to make the effort, 110% God will finish the move.
[1:31:35.000 --> 1:31:41.000]  And I know I need to stay in the fight in the attack, attack, attack, I want to attack, I want to go after the globalists.
[1:31:41.000 --> 1:31:48.000]  And just believe me, ladies and gentlemen, that if you want somebody to commit to you and your family to fight for all of our futures together, you've got to guarantee you keep me in the game.
[1:31:48.000 --> 1:31:56.000]  I'm going to buzz my ass with everything I got for us, for myself and my family, for your family, because we're in this together, infowarstore.com.
[1:32:18.000 --> 1:32:22.000]  Thanks for the good Lord for the Constitution I've been given.
[1:32:22.000 --> 1:32:32.000]  But up until about eight, nine years ago when I started taking X2 and the products in Forrest Life, I still got sick every couple of years.
[1:32:32.000 --> 1:32:36.000]  And you know, I still get sore throats from allergies and pollen and things like that.
[1:32:36.000 --> 1:32:47.000]  But now that I religiously take the products at InfoWarsLife, one of the highest quality supplements you're going to find out there, I just never get a fever anymore.
[1:32:47.000 --> 1:32:52.000]  It's probably been three, four years since I've had a fever.
[1:32:52.000 --> 1:32:54.000]  It's just crazy.
[1:32:54.000 --> 1:33:18.000]  So I chalk it up to genetics and the great products.
[1:33:25.000 --> 1:33:40.000]  We are back live broadcasting worldwide in defiance of the bubbles and their edict, the silence the American people ahead of the New World Order's takeover.
[1:33:40.000 --> 1:33:49.000]  But all they're here to do is test us and make us be the men and women we are and not submit to their evil.
[1:33:49.000 --> 1:33:56.000]  It's always the fight between heaven and hell.
[1:33:56.000 --> 1:33:59.000]  You look at the fruits of the globalists, it's all pure death.
[1:33:59.000 --> 1:34:01.000]  Did you hear the earlier callers?
[1:34:01.000 --> 1:34:08.000]  Police officers currently, state police in Virginia, others saying it's about the sanctuary cities.
[1:34:08.000 --> 1:34:10.000]  It's about the illegals voting.
[1:34:10.000 --> 1:34:18.000]  It's about all the major cities defying the law, shipping in the illegal, signing up for welfare, skimming money off the top.
[1:34:18.000 --> 1:34:20.000]  And now this just broke.
[1:34:20.000 --> 1:34:28.000]  Federal judge Washington Post temporarily halts Trump administration's policy, allowing local governments to block refugees.
[1:34:28.000 --> 1:34:35.000]  When the UN brings them in illegally, dumps them in their towns.
[1:34:35.000 --> 1:34:43.000]  The federal judges are saying the few local governments saying no to this can't do it.
[1:34:43.000 --> 1:34:46.000]  Even though it's all illegal, it's already going on.
[1:34:46.000 --> 1:34:48.000]  It's a replacement migration.
[1:34:48.000 --> 1:34:53.000]  But years after the refugees show up, 90% in Europe don't ever have a job.
[1:34:53.000 --> 1:34:54.000]  They stay on welfare.
[1:34:54.000 --> 1:34:55.000]  About 60% here in the U.S.
[1:34:55.000 --> 1:35:08.000]  They're bringing in permanent classes of people that are designed in the policies never to get a job and to be in ghettos that the Democrats control through the welfare system and skim the money off of.
[1:35:08.000 --> 1:35:14.000]  A slave population they administer and they control.
[1:35:14.000 --> 1:35:20.000]  And the Islamists tell the Europeans, open your gates or we will kill you.
[1:35:20.000 --> 1:35:22.000]  It is unbelievable in Germany.
[1:35:22.000 --> 1:35:28.000]  TV shows designed for 10-year-old girls tell them, get your Muslim husband by 14.
[1:35:28.000 --> 1:35:31.000]  Muslim husbands are the best.
